datetime,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_KT,SZA,T2M,WS50M,WSC
2020-01-12 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.16,3.42,3.82
2020-01-12 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.41,3.25,3.63
2020-01-12 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.5,3.2,3.58
2020-01-12 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.7,3.25,3.63
2020-01-12 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.05,3.3,3.69
2020-01-13 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.46,3.27,3.65
2020-01-13 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.88,3.08,3.44
2020-01-13 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.39,3.35,3.74
2020-01-13 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,20.99,3.34,3.73
2020-01-13 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,20.63,3.36,3.76
2020-01-13 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,20.33,3.38,3.78
2020-01-13 06:00:00,37.67,44.67,84.56,32.76,0.33,85.31,21.17,3.43,3.83
2020-01-13 07:00:00,142.68,270.5,323.72,71.86,0.33,71.96,23.95,4.78,5.34
2020-01-13 08:00:00,251.43,518.2,400.37,89.54,0.35,58.88,26.58,5.76,6.44
2020-01-13 09:00:00,390.23,725.47,278.01,177.73,0.4,46.73,28.94,6.06,6.77
2020-01-13 10:00:00,503.3,875.4,269.48,236.85,0.44,36.46,30.77,5.96,6.66
2020-01-13 11:00:00,470.6,953.78,252.95,214.56,0.39,30.12,32.22,5.65,6.31
2020-01-13 12:00:00,511.55,948.9,266.74,236.26,0.42,30.28,33.13,5.25,5.87
2020-01-13 13:00:00,486.3,867.2,315.29,215.3,0.43,36.87,33.39,4.88,5.45
2020-01-13 14:00:00,422.77,716.5,356.25,179.74,0.44,47.25,33.15,4.55,5.09
2020-01-13 15:00:00,242.15,508.73,367.3,88.36,0.34,59.47,32.42,4.26,4.76
2020-01-13 16:00:00,118.25,265.7,215.16,65.95,0.28,72.58,31.05,4.09,4.57
2020-01-13 17:00:00,27.08,40.3,80.32,28.83,0.26,85.82,28.59,3.61,4.03
2020-01-13 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.63,3.39,3.79
2020-01-13 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.76,3.31,3.7
2020-01-13 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.96,3.06,3.42
2020-01-13 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.26,3.22,3.6
2020-01-13 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.67,3.1,3.46
2020-01-13 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.11,2.91,3.25
2020-01-14 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.61,2.71,3.03
2020-01-14 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.16,2.57,2.87
2020-01-14 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.85,2.46,2.75
2020-01-14 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.6,2.34,2.62
2020-01-14 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.29,2.38,2.66
2020-01-14 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,20.99,2.47,2.76
2020-01-14 06:00:00,35.3,42.05,70.76,32.03,0.31,85.35,21.63,2.5,2.79
2020-01-14 07:00:00,153.93,262.5,189.26,84.11,0.35,72.0,23.84,3.76,4.2
2020-01-14 08:00:00,326.92,509.75,430.9,115.41,0.45,58.89,26.17,4.44,4.96
2020-01-14 09:00:00,491.75,717.17,445.85,162.79,0.51,46.7,28.59,4.79,5.35
2020-01-14 10:00:00,616.53,864.35,447.66,212.77,0.54,36.39,30.63,4.96,5.54
2020-01-14 11:00:00,637.58,940.67,375.18,249.15,0.52,29.98,32.18,4.84,5.41
2020-01-14 12:00:00,556.05,938.03,487.54,171.34,0.46,30.1,33.18,4.55,5.09
2020-01-14 13:00:00,509.05,857.3,480.35,160.62,0.45,36.68,33.63,4.29,4.79
2020-01-14 14:00:00,322.42,707.72,222.75,147.73,0.34,47.09,33.47,4.08,4.56
2020-01-14 15:00:00,214.35,500.17,333.06,78.44,0.3,59.32,32.72,3.89,4.35
2020-01-14 16:00:00,103.88,258.6,235.56,57.37,0.24,72.45,31.37,3.68,4.11
2020-01-14 17:00:00,21.23,39.25,30.73,22.66,0.2,85.73,28.84,3.23,3.61
2020-01-14 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.81,2.96,3.31
2020-01-14 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.7,3.04,3.4
2020-01-14 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.81,3.02,3.38
2020-01-14 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.08,2.92,3.26
2020-01-14 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.55,2.71,3.03
2020-01-14 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.12,2.45,2.74
2020-01-15 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.63,2.35,2.63
2020-01-15 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.17,2.3,2.57
2020-01-15 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.92,2.11,2.36
2020-01-15 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.75,2.07,2.31
2020-01-15 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.55,2.18,2.44
2020-01-15 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.33,2.47,2.76
2020-01-15 06:00:00,37.03,40.45,60.55,29.0,0.33,85.39,21.84,2.94,3.29
2020-01-15 07:00:00,179.77,255.65,406.63,84.14,0.41,72.03,24.38,4.37,4.88
2020-01-15 08:00:00,317.55,502.33,413.22,110.17,0.44,58.9,27.1,5.64,6.3
2020-01-15 09:00:00,420.52,712.83,431.18,148.25,0.44,46.67,29.37,6.24,6.97
2020-01-15 10:00:00,541.2,862.33,433.88,208.25,0.48,36.3,31.23,6.48,7.24
2020-01-15 11:00:00,567.97,916.8,280.51,259.28,0.47,29.83,32.71,6.34,7.09
2020-01-15 12:00:00,605.08,919.53,267.78,321.54,0.5,29.9,33.77,6.07,6.78
2020-01-15 13:00:00,536.83,844.65,431.48,209.71,0.47,36.49,34.23,5.79,6.47
2020-01-15 14:00:00,417.58,693.47,295.57,195.25,0.43,46.92,34.13,5.57,6.23
2020-01-15 15:00:00,281.4,487.85,322.82,114.59,0.39,59.17,33.36,5.36,5.99
2020-01-15 16:00:00,129.23,249.23,193.07,61.16,0.3,72.32,31.92,4.78,5.34
2020-01-15 17:00:00,23.3,38.0,34.04,25.24,0.22,85.64,29.34,3.72,4.16
2020-01-15 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,27.37,3.28,3.67
2020-01-15 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.32,3.11,3.48
2020-01-15 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.37,2.91,3.25
2020-01-15 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.61,2.75,3.07
2020-01-15 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.0,2.83,3.16
2020-01-15 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.53,2.78,3.11
2020-01-16 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.15,2.66,2.97
2020-01-16 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.89,2.51,2.81
2020-01-16 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.65,2.35,2.63
2020-01-16 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.3,2.42,2.7
2020-01-16 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.88,2.62,2.93
2020-01-16 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.65,2.43,2.72
2020-01-16 06:00:00,33.03,42.97,70.19,29.0,0.29,85.43,22.54,2.17,2.43
2020-01-16 07:00:00,154.1,265.3,287.54,65.85,0.36,72.06,25.38,3.16,3.53
2020-01-16 08:00:00,290.42,509.05,296.2,122.17,0.4,58.9,28.26,5.04,5.63
2020-01-16 09:00:00,331.5,715.55,184.44,167.54,0.34,46.63,30.69,5.16,5.77
2020-01-16 10:00:00,433.83,863.4,256.26,183.96,0.38,36.21,32.84,5.25,5.87
2020-01-16 11:00:00,462.83,949.42,196.78,231.98,0.38,29.67,34.4,5.41,6.05
2020-01-16 12:00:00,406.08,947.42,101.75,225.95,0.33,29.7,35.38,5.5,6.15
2020-01-16 13:00:00,388.02,868.45,86.9,196.97,0.34,36.3,35.73,5.51,6.16
2020-01-16 14:00:00,278.58,720.0,119.29,138.5,0.29,46.75,35.52,5.5,6.15
2020-01-16 15:00:00,202.8,512.03,227.83,89.69,0.28,59.03,34.67,5.57,6.23
2020-01-16 16:00:00,120.05,268.75,296.56,58.24,0.28,72.19,33.11,5.41,6.05
2020-01-16 17:00:00,32.33,42.83,78.9,28.14,0.3,85.55,30.39,4.53,5.06
2020-01-16 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,28.27,3.92,4.38
2020-01-16 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,27.28,3.82,4.27
2020-01-16 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.53,3.73,4.17
2020-01-16 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.89,3.26,3.64
2020-01-16 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.32,3.1,3.46
2020-01-16 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.74,3.3,3.69
2020-01-17 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.18,3.77,4.21
2020-01-17 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.69,4.47,5.0
2020-01-17 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.37,4.76,5.32
2020-01-17 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.96,4.86,5.43
2020-01-17 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.58,5.0,5.59
2020-01-17 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.28,5.14,5.74
2020-01-17 06:00:00,36.2,42.5,68.68,30.83,0.33,85.47,23.17,5.16,5.77
2020-01-17 07:00:00,183.1,266.9,424.3,77.47,0.42,72.08,25.78,7.47,8.35
2020-01-17 08:00:00,334.12,511.48,465.43,104.84,0.46,58.9,28.38,8.77,9.8
2020-01-17 09:00:00,491.02,718.45,495.93,160.81,0.51,46.59,30.39,8.8,9.84
2020-01-17 10:00:00,603.47,866.7,616.26,137.45,0.53,36.11,31.88,8.55,9.56
2020-01-17 11:00:00,663.72,928.8,492.6,229.19,0.54,29.5,33.08,8.26,9.23
2020-01-17 12:00:00,643.2,925.45,431.59,239.86,0.53,29.5,33.92,7.98,8.92
2020-01-17 13:00:00,559.3,845.05,350.17,242.88,0.49,36.1,34.21,7.81,8.73
2020-01-17 14:00:00,406.25,693.83,303.05,183.26,0.42,46.57,33.95,7.71,8.62
2020-01-17 15:00:00,294.25,486.42,291.54,135.22,0.4,58.88,33.08,7.61,8.51
2020-01-17 16:00:00,163.85,248.07,286.93,78.87,0.38,72.07,31.6,7.18,8.02
2020-01-17 17:00:00,33.22,38.42,43.5,32.47,0.3,85.46,29.33,6.01,6.72
2020-01-17 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,27.44,5.09,5.69
2020-01-17 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.55,4.8,5.36
2020-01-17 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.9,4.53,5.06
2020-01-17 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.37,4.03,4.5
2020-01-17 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.87,3.4,3.8
2020-01-17 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.4,3.2,3.58
2020-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.98,3.11,3.48
2020-01-18 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.51,3.2,3.58
2020-01-18 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.09,3.33,3.72
2020-01-18 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.79,3.41,3.81
2020-01-18 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.57,3.38,3.78
2020-01-18 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.35,3.46,3.87
2020-01-18 06:00:00,35.17,40.15,74.49,29.87,0.32,85.5,23.29,3.49,3.9
2020-01-18 07:00:00,135.2,253.85,233.28,54.24,0.31,72.1,26.22,4.85,5.42
2020-01-18 08:00:00,255.57,486.23,397.95,75.36,0.35,58.89,29.19,6.52,7.29
2020-01-18 09:00:00,245.65,683.28,87.49,160.45,0.25,46.55,31.56,6.72,7.51
2020-01-18 10:00:00,420.15,838.95,227.45,179.17,0.37,36.01,33.25,6.56,7.33
2020-01-18 11:00:00,447.88,896.0,233.57,207.41,0.37,29.33,34.42,6.43,7.19
2020-01-18 12:00:00,523.05,915.0,54.88,312.34,0.43,29.29,35.13,6.38,7.13
2020-01-18 13:00:00,425.1,833.88,185.1,231.1,0.37,35.9,35.38,6.38,7.13
2020-01-18 14:00:00,334.73,688.08,202.17,157.86,0.35,46.4,35.07,6.36,7.11
2020-01-18 15:00:00,224.23,487.3,236.85,92.46,0.31,58.73,34.31,6.33,7.07
2020-01-18 16:00:00,118.47,249.93,162.25,64.77,0.27,71.94,32.86,6.15,6.87
2020-01-18 17:00:00,32.2,39.78,44.12,32.3,0.28,85.37,30.39,5.3,5.92
2020-01-18 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,28.32,4.5,5.03
2020-01-18 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,27.39,4.15,4.64
2020-01-18 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.65,3.99,4.46
2020-01-18 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.02,3.54,3.96
2020-01-18 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.51,3.33,3.72
2020-01-18 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.03,3.29,3.68
2020-01-19 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.62,3.24,3.62
2020-01-19 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.22,3.23,3.61
2020-01-19 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.76,3.37,3.77
2020-01-19 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.3,3.57,3.99
2020-01-19 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.95,3.59,4.01
2020-01-19 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.7,3.32,3.71
2020-01-19 06:00:00,24.1,39.55,24.62,23.04,0.22,85.53,23.41,3.19,3.57
2020-01-19 07:00:00,91.28,259.17,203.55,53.85,0.21,72.12,25.73,4.53,5.06
2020-01-19 08:00:00,175.38,505.02,243.65,79.32,0.24,58.88,28.05,5.78,6.46
2020-01-19 09:00:00,264.7,715.58,148.18,125.42,0.27,46.5,30.02,6.42,7.18
2020-01-19 10:00:00,358.48,866.45,348.34,129.61,0.31,35.91,31.6,6.74,7.53
2020-01-19 11:00:00,400.2,917.22,102.49,217.49,0.33,29.16,32.83,6.96,7.78
2020-01-19 12:00:00,474.83,919.53,59.63,301.18,0.39,29.07,33.31,7.09,7.92
2020-01-19 13:00:00,443.33,842.38,106.47,227.93,0.39,35.69,33.08,7.17,8.01
2020-01-19 14:00:00,371.62,695.15,67.0,238.3,0.38,46.23,32.14,7.07,7.9
2020-01-19 15:00:00,237.95,490.52,27.89,179.82,0.32,58.58,30.89,6.61,7.39
2020-01-19 16:00:00,113.9,253.05,29.0,102.08,0.26,71.81,29.49,5.98,6.68
2020-01-19 17:00:00,27.65,40.2,26.17,28.0,0.24,85.28,27.81,4.82,5.39
2020-01-19 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.5,4.05,4.53
2020-01-19 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.8,3.95,4.41
2020-01-19 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.3,3.96,4.43
2020-01-19 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.88,4.0,4.47
2020-01-19 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.52,3.97,4.44
2020-01-19 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.12,3.79,4.24
2020-01-20 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.69,3.3,3.69
2020-01-20 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.33,2.85,3.19
2020-01-20 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.99,2.6,2.91
2020-01-20 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.68,2.58,2.88
2020-01-20 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.45,2.65,2.96
2020-01-20 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.18,2.61,2.92
2020-01-20 06:00:00,16.5,38.6,0.0,20.01,0.15,85.56,22.93,2.54,2.84
2020-01-20 07:00:00,71.32,257.75,23.54,64.59,0.17,72.13,25.31,3.54,3.96
2020-01-20 08:00:00,221.68,501.92,0.0,188.85,0.31,58.86,27.71,4.18,4.67
2020-01-20 09:00:00,360.27,710.9,20.84,274.42,0.37,46.44,29.69,4.81,5.38
2020-01-20 10:00:00,477.73,861.42,10.04,354.35,0.42,35.79,30.58,5.11,5.71
2020-01-20 11:00:00,542.05,939.62,5.43,387.59,0.44,28.97,30.8,5.21,5.82
2020-01-20 12:00:00,618.28,940.6,68.44,428.7,0.5,28.85,30.89,5.21,5.82
2020-01-20 13:00:00,623.03,863.78,195.2,333.7,0.54,35.49,30.87,5.0,5.59
2020-01-20 14:00:00,451.48,712.85,183.0,244.42,0.46,46.05,30.76,4.47,5.0
2020-01-20 15:00:00,328.55,505.1,331.72,179.63,0.45,58.43,30.25,3.78,4.22
2020-01-20 16:00:00,158.9,262.9,195.22,90.08,0.36,71.69,29.18,3.02,3.38
2020-01-20 17:00:00,29.55,43.15,43.57,28.05,0.25,85.19,27.44,2.49,2.78
2020-01-20 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.19,2.58,2.88
2020-01-20 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.45,2.63,2.94
2020-01-20 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.87,2.69,3.01
2020-01-20 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.42,2.72,3.04
2020-01-20 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.06,2.72,3.04
2020-01-20 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.76,2.65,2.96
2020-01-21 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.58,2.55,2.85
2020-01-21 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.53,2.29,2.56
2020-01-21 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.48,2.0,2.24
2020-01-21 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.31,1.93,2.16
2020-01-21 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.99,2.19,2.45
2020-01-21 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.59,2.71,3.03
2020-01-21 06:00:00,22.45,36.2,11.48,25.04,0.21,85.58,22.7,3.21,3.59
2020-01-21 07:00:00,106.8,245.73,40.36,81.4,0.25,72.14,23.62,4.09,4.57
2020-01-21 08:00:00,231.23,485.95,186.88,115.37,0.32,58.84,24.82,5.38,6.01
2020-01-21 09:00:00,364.55,701.4,236.18,175.25,0.38,46.38,27.09,5.79,6.47
2020-01-21 10:00:00,487.62,857.72,221.26,203.65,0.43,35.67,29.11,5.77,6.45
2020-01-21 11:00:00,556.42,922.38,235.63,253.91,0.45,28.78,30.88,5.18,5.79
2020-01-21 12:00:00,575.33,921.95,270.52,277.35,0.47,28.62,32.19,4.45,4.97
2020-01-21 13:00:00,558.53,843.42,328.79,252.58,0.49,35.28,32.79,3.9,4.36
2020-01-21 14:00:00,365.73,694.45,233.56,167.88,0.37,45.87,32.7,3.6,4.02
2020-01-21 15:00:00,243.1,486.7,174.5,133.88,0.33,58.29,31.8,3.32,3.71
2020-01-21 16:00:00,97.2,249.4,79.71,69.95,0.22,71.57,30.25,2.71,3.03
2020-01-21 17:00:00,26.48,39.92,15.11,30.35,0.22,85.1,27.85,2.24,2.5
2020-01-21 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.85,1.74,1.94
2020-01-21 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.48,1.4,1.56
2020-01-21 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.12,1.13,1.26
2020-01-21 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.7,1.02,1.14
2020-01-21 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.17,1.0,1.12
2020-01-21 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.54,1.1,1.23
2020-01-22 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.83,1.49,1.67
2020-01-22 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.11,2.11,2.36
2020-01-22 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.41,2.55,2.85
2020-01-22 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.72,2.7,3.02
2020-01-22 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.38,2.26,2.53
2020-01-22 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.25,1.61,1.8
2020-01-22 06:00:00,11.05,32.72,0.0,13.4,0.1,85.6,21.49,1.02,1.14
2020-01-22 07:00:00,21.73,225.55,12.96,18.98,0.05,72.14,22.39,0.92,1.03
2020-01-22 08:00:00,86.05,463.77,0.0,73.29,0.12,58.81,23.72,1.21,1.35
2020-01-22 09:00:00,179.7,676.4,0.56,137.12,0.19,46.31,24.37,1.67,1.87
2020-01-22 10:00:00,360.25,828.15,11.08,266.57,0.32,35.55,25.24,2.11,2.36
2020-01-22 11:00:00,325.08,910.4,52.3,188.61,0.26,28.59,26.22,2.19,2.45
2020-01-22 12:00:00,487.1,909.17,55.02,293.71,0.39,28.39,26.43,2.21,2.47
2020-01-22 13:00:00,433.23,828.45,52.37,242.35,0.38,35.07,25.9,2.34,2.62
2020-01-22 14:00:00,342.15,674.62,29.77,224.87,0.35,45.7,25.1,2.48,2.77
2020-01-22 15:00:00,216.93,467.85,130.24,129.66,0.29,58.14,24.38,2.51,2.81
2020-01-22 16:00:00,101.03,230.05,94.42,83.85,0.23,71.44,23.63,2.4,2.68
2020-01-22 17:00:00,32.35,38.72,20.97,36.86,0.27,85.02,22.95,2.44,2.73
2020-01-22 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.61,2.39,2.67
2020-01-22 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.53,2.06,2.3
2020-01-22 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.63,1.47,1.64
2020-01-22 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.03,0.86,0.96
2020-01-22 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.07,0.65,0.73
2020-01-22 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.88,0.88,0.98
2020-01-23 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.37,1.13,1.26
2020-01-23 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.07,1.3,1.45
2020-01-23 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.81,1.35,1.51
2020-01-23 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.58,1.29,1.44
2020-01-23 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.34,1.32,1.48
2020-01-23 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,20.95,1.5,1.68
2020-01-23 06:00:00,29.4,32.28,18.08,31.31,0.27,85.62,21.39,1.37,1.53
2020-01-23 07:00:00,180.73,219.82,205.42,131.02,0.42,72.14,23.4,1.95,2.18
2020-01-23 08:00:00,387.15,457.02,375.12,174.8,0.53,58.79,25.38,2.39,2.67
2020-01-23 09:00:00,519.47,671.03,258.8,305.57,0.53,46.24,28.12,2.69,3.01
2020-01-23 10:00:00,590.05,823.28,418.87,221.93,0.52,35.42,30.08,3.03,3.39
2020-01-23 11:00:00,620.7,939.03,321.2,282.64,0.5,28.39,31.58,3.54,3.96
2020-01-23 12:00:00,592.0,940.53,297.62,250.27,0.48,28.15,32.62,4.19,4.68
2020-01-23 13:00:00,527.65,859.62,271.09,231.61,0.46,34.85,32.99,4.74,5.3
2020-01-23 14:00:00,392.73,708.3,223.94,196.86,0.4,45.52,32.79,5.1,5.7
2020-01-23 15:00:00,272.48,496.83,301.44,132.37,0.37,57.99,31.87,5.16,5.77
2020-01-23 16:00:00,134.05,256.6,117.13,98.63,0.3,71.32,30.56,4.85,5.42
2020-01-23 17:00:00,27.52,42.88,12.0,27.44,0.22,84.93,27.94,3.98,4.45
2020-01-23 18:00:00,0.0,0.0,0.0,0.0,0.0,90.0,26.15,3.66,4.09
2020-01-23 19:00:00,0.0,0.0,0.0,0.0,0.0,90.0,25.41,3.36,3.76
2020-01-23 20:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.87,3.04,3.4
2020-01-23 21:00:00,0.0,0.0,0.0,0.0,0.0,90.0,24.39,2.85,3.19
2020-01-23 22:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.96,2.94,3.29
2020-01-23 23:00:00,0.0,0.0,0.0,0.0,0.0,90.0,23.44,3.05,3.41
2020-01-24 00:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.88,2.75,3.07
2020-01-24 01:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.46,2.48,2.77
2020-01-24 02:00:00,0.0,0.0,0.0,0.0,0.0,90.0,22.09,2.26,2.53
2020-01-24 03:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.69,2.06,2.3
2020-01-24 04:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.44,1.5,1.68
2020-01-24 05:00:00,0.0,0.0,0.0,0.0,0.0,90.0,21.26,1.11,1.24
2020-01-24 06:00:00,24.6,32.8,17.75,28.65,0.23,85.63,21.63,1.15,1.29
2020-01-24 07:00:00,105.72,224.0,115.45,80.08,0.25,72.14,23.39,1.34,1.5
2020-01-24 08:00:00,232.48,474.27,173.44,125.76,0.32,58.75,25.42,1.48,1.65
2020-01-24 09:00:00,289.62,690.7,58.83,211.17,0.3,46.17,27.66,1.71,1.91
2020-01-24 10:00:00,407.52,843.15,8.33,302.31,0.36,35.29,29.26,2.12,2.37
2020-01-24 11:00:00,465.98,910.3,11.75,343.51,0.38,28.18,30.31,2.6,2.91
2020-01-24 12:00:00,426.77,908.3,21.24,312.41,0.34,27.91,31.02,2.96,3.31
2020-01-24 13:00:00,369.73,833.67,15.21,264.79,0.32,34.64,31.31,3.32,3.71
